股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6669,緯穎科技服務,180225,189225,9000,3.24,3.44,0.2,增加
3037,欣興,312000,334000,22000,3.09,3.4,0.31,增加
7769,鴻勁精密,60000,64000,4000,3.06,3.12,0.06,增加
2618,長榮航,2764000,3309000,545000,1.01,1.19,0.18,增加
3529,力旺電子,27000,41000,14000,0.76,1.14,0.38,增加
9958,世紀鋼鐵結構,860000,1070000,210000,0.68,0.85,0.17,增加
5904,寶雅國際,1285000,1368000,83000,0.78,0.81,0.03,增加
2454,聯發科技,103000,103000,0,4.56,4.68,0.12,權重增加
3653,健策,77000,77000,0,4.22,4.58,0.36,權重增加
2059,川湖科技,39000,39000,0,4.13,4.14,0.01,權重增加
2383,台光電,93000,93000,0,3.99,4.04,0.05,權重增加
2308,台達電,185000,185000,0,3.0,3.04,0.04,權重增加
3081,聯亞,101700,101700,0,2.33,2.36,0.03,權重增加
3017,奇鋐科技,67000,67000,0,1.99,2.05,0.06,權重增加
3026,禾伸堂,246000,246000,0,1.61,1.71,0.1,權重增加
3008,大立光,31000,31000,0,1.64,1.66,0.02,權重增加
2345,智邦科技,101000,101000,0,1.63,1.65,0.02,權重增加
3293,鈊象電子,206000,206000,0,1.28,1.35,0.07,權重增加
6274,台燿,104000,104000,0,1.3,1.34,0.04,權重增加
3665,貿聯-KY,65000,65000,0,1.3,1.31,0.01,權重增加
2884,玉山金融控股,3184000,3184000,0,1.24,1.25,0.01,權重增加
2451,創見,454000,454000,0,1.1,1.11,0.01,權重增加
2890,永豐金融,2734780,2734780,0,1.05,1.06,0.01,權重增加
3090,日電貿,599000,599000,0,0.84,0.85,0.01,權重增加
6138,茂達電子,351000,351000,0,0.82,0.84,0.02,權重增加
5434,崇越,160000,160000,0,0.74,0.75,0.01,權重增加
2330,台積電,279000,279000,0,5.96,5.94,-0.02,權重減少
6223,旺矽科技,48000,48000,0,2.3,2.23,-0.07,權重減少
2368,金像電,234000,234000,0,2.28,2.22,-0.06,權重減少
2408,南亞科技,479000,479000,0,2.11,2.07,-0.04,權重減少
6515,穎崴科技,41000,41000,0,2.1,2.06,-0.04,權重減少
2382,廣達電腦,702500,702500,0,2.05,2.04,-0.01,權重減少
5274,信驊科技,9000,9000,0,1.56,1.53,-0.03,權重減少
2360,致茂電子,70000,70000,0,1.39,1.38,-0.01,權重減少
6805,富世達,42000,42000,0,0.93,0.91,-0.02,權重減少
9941,裕融企業,2487480,2238480,-249000,1.69,1.52,-0.17,減少
3702,大聯大,2393000,1497000,-896000,2.33,1.51,-0.82,減少
5534,長虹建設,2150000,2064000,-86000,1.36,1.31,-0.05,減少
3706,神達投資控股,2674400,1853400,-821000,1.8,1.25,-0.55,減少
2441,超豐,1360000,890000,-470000,1.45,0.95,-0.5,減少
4746,台耀化學,2076000,1910000,-166000,0.86,0.79,-0.07,減少
2393,億光電子工業,978000,733000,-245000,0.52,0.4,-0.12,減少
2727,王品餐飲,246000,197000,-49000,0.48,0.39,-0.09,減少
2395,研華,62000,31000,-31000,0.37,0.19,-0.18,減少
2357,華碩,238000,238000,0,1.95,1.95,0.0,無變化
2887,台新新光金,3664360,3664360,0,1.34,1.34,0.0,無變化
2892,第一金融控股,3651000,3651000,0,1.24,1.24,0.0,無變化
2885,元大金,1958040,1958040,0,1.16,1.16,0.0,無變化
2880,華南金控,2936388,2936388,0,1.15,1.15,0.0,無變化
2886,兆豐金,2700000,2700000,0,1.15,1.15,0.0,無變化
6121,新 普,316000,316000,0,1.02,1.02,0.0,無變化
3227,原相,600000,600000,0,0.95,0.95,0.0,無變化
4904,遠傳電信,1008000,1008000,0,0.91,0.91,0.0,無變化
5439,高技,364000,364000,0,0.79,0.79,0.0,無變化
4551,智伸科,405000,405000,0,0.57,0.57,0.0,無變化
