股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,279000,279000,0,5.72,5.78,0.06,權重增加
7769,鴻勁精密,50000,50000,0,2.69,2.72,0.03,權重增加
3706,神達投資控股,3428000,3428000,0,2.66,2.69,0.03,權重增加
2308,台達電,175000,175000,0,2.6,2.66,0.06,權重增加
3081,聯亞,84700,84700,0,2.34,2.45,0.11,權重增加
6669,緯穎科技服務,40000,40000,0,2.3,2.34,0.04,權重增加
3037,欣興,227000,227000,0,2.23,2.3,0.07,權重增加
2408,南亞科技,479000,479000,0,2.1,2.23,0.13,權重增加
2357,華碩,238000,238000,0,1.96,1.98,0.02,權重增加
2368,金像電,219000,219000,0,1.93,1.94,0.01,權重增加
2345,智邦科技,101000,101000,0,1.76,1.81,0.05,權重增加
9941,裕融企業,2371000,2371000,0,1.73,1.77,0.04,權重增加
6223,旺矽科技,40000,40000,0,1.71,1.75,0.04,權重增加
6515,穎崴科技,33000,33000,0,1.69,1.73,0.04,權重增加
2382,廣達電腦,598500,598500,0,1.69,1.71,0.02,權重增加
3017,奇鋐科技,56000,56000,0,1.5,1.61,0.11,權重增加
2892,第一金融控股,5374000,5374000,0,1.52,1.54,0.02,權重增加
2887,台新新光金,4752360,4752360,0,1.51,1.52,0.01,權重增加
3026,禾伸堂,246000,246000,0,1.28,1.43,0.15,權重增加
2885,元大金,2615040,2615040,0,1.39,1.42,0.03,權重增加
2880,華南金控,4069388,4069388,0,1.37,1.38,0.01,權重增加
6805,富世達,68000,68000,0,1.17,1.3,0.13,權重增加
2360,致茂電子,70000,70000,0,1.18,1.2,0.02,權重增加
3665,貿聯-KY,65000,65000,0,1.11,1.15,0.04,權重增加
2890,永豐金融,3202780,3202780,0,1.06,1.08,0.02,權重增加
2727,王品餐飲,524000,524000,0,1.04,1.05,0.01,權重增加
2451,創見,393000,393000,0,1.0,1.01,0.01,權重增加
4746,台耀化學,2276000,2276000,0,0.95,0.97,0.02,權重增加
5439,高技,428000,428000,0,0.9,0.96,0.06,權重增加
3008,大立光,16000,16000,0,0.85,0.95,0.1,權重增加
3293,鈊象電子,144000,144000,0,0.86,0.87,0.01,權重增加
6138,茂達電子,284000,284000,0,0.7,0.72,0.02,權重增加
5904,寶雅國際,1077000,1077000,0,0.68,0.69,0.01,權重增加
3227,原相,361000,361000,0,0.6,0.61,0.01,權重增加
6435,大中,260000,260000,0,0.58,0.59,0.01,權重增加
4904,遠傳電信,650000,650000,0,0.56,0.57,0.01,權重增加
9939,宏全國際,496000,496000,0,0.56,0.57,0.01,權重增加
3090,日電貿,363000,363000,0,0.51,0.53,0.02,權重增加
6121,新 普,146000,146000,0,0.49,0.51,0.02,權重增加
4551,智伸科,313000,313000,0,0.42,0.46,0.04,權重增加
3702,大聯大,5267000,5267000,0,4.83,4.59,-0.24,權重減少
2383,台光電,89000,89000,0,4.45,4.2,-0.25,權重減少
3653,健策,77000,77000,0,3.74,3.73,-0.01,權重減少
2454,聯發科技,96000,96000,0,3.21,3.19,-0.02,權重減少
2441,超豐,2890000,2890000,0,2.89,2.83,-0.06,權重減少
2395,研華,251000,251000,0,1.47,1.46,-0.01,權重減少
5274,信驊科技,9000,9000,0,1.2,1.18,-0.02,權重減少
6274,台燿,75000,75000,0,0.97,0.93,-0.04,權重減少
2059,川湖科技,32000,32000,0,3.94,3.94,0.0,無變化
2886,兆豐金,4616000,4616000,0,1.83,1.83,0.0,無變化
5534,長虹建設,2382000,2382000,0,1.55,1.55,0.0,無變化
2393,億光電子工業,2056000,2056000,0,1.17,1.17,0.0,無變化
2884,玉山金融控股,3184000,3184000,0,1.05,1.05,0.0,無變化
5434,崇越,160000,160000,0,0.73,0.73,0.0,無變化
8210,勤誠興業,78000,78000,0,0.64,0.64,0.0,無變化
9958,世紀鋼鐵結構,685000,685000,0,0.55,0.55,0.0,無變化
9945,潤泰創新國際,1665000,1665000,0,0.41,0.41,0.0,無變化
2618,長榮航,956000,956000,0,0.35,0.35,0.0,無變化
3711,日月光投資控股,39000,39000,0,0.2,0.2,0.0,無變化
