股票代號,股票名稱,權重(%),持有股數
5536,聖暉*,8.8686,3754000
2330,台積電,8.794,1967000
2454,聯發科技,7.2953,867000
6139,亞翔,4.8979,2940000
3105,穩懋,3.9852,4143000
6223,旺矽科技,3.7188,307000
2345,智邦科技,3.6777,804000
2360,致茂電子,3.509,823000
4958,臻鼎-KY,3.4951,3147000
2383,台光電,3.1246,330000
3491,昇達科,2.8305,967000
6669,緯穎科技服務,2.7302,296000
2303,聯電,2.3991,9007000
2059,川湖科技,2.3976,183000
6285,啟碁科技,2.0819,4029000
6488,環球晶,2.0494,1146000
3264,欣銓科技,1.9863,4628000
6257,矽格,1.9587,4687000
2472,立隆電子工業,1.9037,2620000
3017,奇鋐科技,1.8464,407000
3583,辛耘,1.724,1121000
3008,大立光,1.6723,201000
2467,志聖,1.5841,1461000
1785,光洋科,1.5138,5527000
2327,國巨*,1.5093,853000
2377,微星,1.499,5688000
6274,台燿,1.3003,440000
7769,鴻勁精密,1.2613,93000
8016,矽創,1.1404,2211000
3711,日月光投資控股,1.1195,1008000
3702,大聯大,1.0968,5420000
2316,楠梓電,1.0892,3374000
6147,頎邦,1.0152,2300000
3036,文曄,0.9831,2311000
2368,金像電,0.974,392000
6531,愛普科技,0.9709,554000
6278,台表科,0.8949,2201000
8996,高力熱處理工業,0.8882,376000
2376,技嘉,0.7,1064000
6239,力成科技,0.4308,700000
6805,富世達,0.3951,121000
2351,順德,0.3117,900000
2451,創見,0.3028,519000
5274,信驊科技,0.3017,9000
2885,元大金,0.2587,2114420
3376,新日興,0.1371,359000
6177,達麗,0.0172,194350
3443,創意,0.009,1000
6187,萬潤,0.0021,1000
8046,南電,0.0016,1000
4441,振大環球,0.0014,4000
8358,金居,0.0011,1000
1519,華城電機,0.0008,600
3665,貿聯-KY,0.0005,136
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
