股票代號,股票名稱,權重(%),持有股數
5536,聖暉*,9.1063,3736000
2330,台積電,8.8145,1967000
2454,聯發科技,6.9255,862000
6139,亞翔,4.5107,2941000
6223,旺矽科技,4.13,307000
3105,穩懋,3.7131,4143000
2345,智邦科技,3.558,799000
4958,臻鼎-KY,3.4636,3147000
2383,台光電,3.4193,328000
2360,致茂電子,3.3331,823000
2303,聯電,2.9916,8964000
3491,昇達科,2.5927,967000
2059,川湖科技,2.5751,183000
6669,緯穎科技服務,2.5384,294000
6257,矽格,2.1174,4657000
6488,環球晶,2.0626,1140000
3264,欣銓科技,2.0348,4628000
3017,奇鋐科技,1.9306,407000
3008,大立光,1.8374,200000
3583,辛耘,1.7905,1113000
2327,國巨*,1.6714,849000
2467,志聖,1.5986,1450000
2472,立隆電子工業,1.5946,2356000
1785,光洋科,1.4825,5491000
6274,台燿,1.4527,439000
2377,微星,1.4175,5663000
2316,楠梓電,1.3953,3375000
6531,愛普科技,1.3722,684000
8016,矽創,1.2981,2198000
3711,日月光投資控股,1.2268,1002000
7769,鴻勁精密,1.1652,92000
3702,大聯大,1.0743,5380000
6147,頎邦,1.0737,2300000
8996,高力熱處理工業,1.0222,376000
3036,文曄,0.9403,2290000
2368,金像電,0.9153,389000
6278,台表科,0.8251,2184000
2376,技嘉,0.6737,1060000
6285,啟碁科技,0.4814,1007000
6239,力成科技,0.4436,700000
6805,富世達,0.4095,121000
2351,順德,0.367,900000
5274,信驊科技,0.3092,9000
2451,創見,0.286,519000
2885,元大金,0.262,2114420
6187,萬潤,0.1808,91000
3376,新日興,0.1352,359000
6177,達麗,0.0167,194350
3443,創意,0.0091,1000
8046,南電,0.0017,1000
4441,振大環球,0.0014,4000
8358,金居,0.0011,1000
1519,華城電機,0.0009,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
