股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
2330,台積電,6.78,496000.0,台積電,7.42,557000.0,-61000.0,減碼
2368,0,0.0,0.0,金像電,2.36,281000.0,-281000.0,減碼
2383,台光電,2.77,100000.0,台光電,3.35,116000.0,-16000.0,減碼
2385,群光,2.18,2811000.0,0,0.0,0.0,2811000.0,加碼
