股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6488,環球晶,0,174000,174000,0.0,0.535,0.535,新增
2330,台積電,1406000,1406000,0,7.7158,7.9665,0.2507,權重增加
8996,高力熱處理工業,1630000,1630000,0,5.0487,5.3499,0.3012,權重增加
3665,貿聯-KY,955000,955000,0,4.2762,4.2782,0.002,權重增加
3008,大立光,420000,420000,0,3.9875,4.0001,0.0126,權重增加
2454,聯發科技,406000,406000,0,3.8227,3.8574,0.0347,權重增加
6584,南俊國際,2231000,2231000,0,3.5402,3.5456,0.0054,權重增加
6187,萬潤,1220000,1220000,0,2.8204,2.9083,0.0879,權重增加
3711,日月光投資控股,1629000,1629000,0,2.4935,2.5476,0.0541,權重增加
8299,群聯電子,445000,445000,0,2.2922,2.3471,0.0549,權重增加
7751,竑騰,372000,372000,0,1.2023,1.2895,0.0872,權重增加
3583,辛耘,566000,566000,0,1.081,1.1211,0.0401,權重增加
6139,亞翔,250000,250000,0,0.5319,0.5366,0.0047,權重增加
2337,旺宏,1343000,1343000,0,0.4295,0.4469,0.0174,權重增加
3363,上詮,300000,300000,0,0.3912,0.3966,0.0054,權重增加
5289,宜鼎國際,98000,98000,0,0.3596,0.3713,0.0117,權重增加
3260,威剛科技,358000,358000,0,0.3306,0.3384,0.0078,權重增加
3264,欣銓科技,72000,72000,0,0.0399,0.0426,0.0027,權重增加
2383,台光電,563000,563000,0,7.6829,7.0997,-0.5832,權重減少
3017,奇鋐科技,1009000,1009000,0,6.2505,6.2051,-0.0454,權重減少
2345,智邦科技,977000,977000,0,5.9974,5.952,-0.0454,權重減少
2059,川湖科技,293000,293000,0,5.261,5.2538,-0.0072,權重減少
6223,旺矽科技,326000,326000,0,5.3999,5.1472,-0.2527,權重減少
3037,欣興,2097000,2097000,0,4.5607,4.4291,-0.1316,權重減少
2327,國巨*,1566000,1566000,0,3.673,3.6249,-0.0481,權重減少
3443,創意,311000,311000,0,3.5181,3.2986,-0.2195,權重減少
2303,聯電,7000000,7000000,0,2.6787,2.6764,-0.0023,權重減少
6515,穎崴科技,120000,120000,0,2.6664,2.464,-0.2024,權重減少
2455,全新,2753000,2753000,0,2.2121,2.1432,-0.0689,權重減少
3661,世芯-KY,215000,215000,0,2.2439,2.0872,-0.1567,權重減少
8021,尖點,1501000,1501000,0,1.8798,1.8323,-0.0475,權重減少
6182,合晶,4500000,4500000,0,1.6463,1.6169,-0.0294,權重減少
3189,景碩科技,440013,440013,0,0.8226,0.7732,-0.0494,權重減少
6805,富世達,109000,109000,0,0.3987,0.3941,-0.0046,權重減少
7734,印能科技,56000,56000,0,0.4009,0.3811,-0.0198,權重減少
3491,昇達科,1000,1000,0,0.003,0.0029,-0.0001,權重減少
