股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2303,聯電,7000000,0,-7000000,2.1498,0.0,-2.1498,刪除
2327,國巨*,1247000,0,-1247000,1.8943,0.0,-1.8943,刪除
2330,台積電,1406000,1406000,0,9.2679,9.3946,0.1267,權重增加
2383,台光電,563000,563000,0,6.9162,7.3616,0.4454,權重增加
3017,奇鋐科技,1002000,1002000,0,6.2896,6.4067,0.1171,權重增加
2059,川湖科技,293000,293000,0,6.2725,6.3394,0.0669,權重增加
2345,智邦科技,1080000,1080000,0,6.1806,6.3327,0.1521,權重增加
6223,旺矽科技,326000,326000,0,4.6787,4.7418,0.0631,權重增加
3037,欣興,2097000,2097000,0,4.3227,4.5498,0.2271,權重增加
2454,聯發科技,406000,406000,0,3.8318,3.98,0.1482,權重增加
3711,日月光投資控股,1629000,1629000,0,2.4355,2.4928,0.0573,權重增加
3443,創意,211000,211000,0,2.0831,2.2123,0.1292,權重增加
3661,世芯-KY,215000,215000,0,1.8069,1.8144,0.0075,權重增加
7751,竑騰,310000,310000,0,0.9938,1.0521,0.0583,權重增加
3189,景碩科技,440013,440013,0,0.7593,0.7706,0.0113,權重增加
7734,印能科技,56000,56000,0,0.5184,0.5201,0.0017,權重增加
5289,宜鼎國際,98000,98000,0,0.3406,0.3504,0.0098,權重增加
3665,貿聯-KY,955000,955000,0,5.9803,5.5274,-0.4529,權重減少
3008,大立光,420000,420000,0,4.8449,4.7281,-0.1168,權重減少
8996,高力熱處理工業,1630000,1630000,0,4.1952,3.8428,-0.3524,權重減少
6187,萬潤,1220000,1220000,0,3.2533,3.1239,-0.1294,權重減少
6584,南俊國際,2231000,2231000,0,2.9011,2.7549,-0.1462,權重減少
3231,緯創資通,5662000,5662000,0,2.8755,2.7452,-0.1303,權重減少
8021,尖點,2501000,2501000,0,2.3717,2.2281,-0.1436,權重減少
2455,全新,2753000,2753000,0,2.2477,2.2149,-0.0328,權重減少
8299,群聯電子,366000,366000,0,1.6613,1.658,-0.0033,權重減少
6669,緯穎科技服務,77000,77000,0,1.1847,1.1433,-0.0414,權重減少
6488,環球晶,394000,394000,0,1.0199,0.9288,-0.0911,權重減少
6515,穎崴科技,42000,42000,0,0.6814,0.6732,-0.0082,權重減少
6139,亞翔,250000,250000,0,0.5026,0.4871,-0.0155,權重減少
3260,威剛科技,358000,358000,0,0.4226,0.4106,-0.012,權重減少
6805,富世達,109000,109000,0,0.4131,0.4062,-0.0069,權重減少
2337,旺宏,1343000,1343000,0,0.4104,0.3735,-0.0369,權重減少
3583,辛耘,147000,147000,0,0.2748,0.2646,-0.0102,權重減少
3264,欣銓科技,72000,72000,0,0.036,0.0351,-0.0009,權重減少
3491,昇達科,1000,1000,0,0.003,0.0027,-0.0003,權重減少
3026,禾伸堂,909000,821000,-88000,1.2923,1.0635,-0.2288,減少
3363,上詮,300000,200000,-100000,0.4364,0.2648,-0.1716,減少
