股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.118,1406000
2383,台光電,7.1272,563000
2059,川湖科技,5.7792,293000
2345,智邦科技,5.7695,977000
3017,奇鋐科技,5.6689,1009000
6223,旺矽科技,5.5182,326000
8996,高力熱處理工業,4.7933,1630000
2327,國巨*,4.4454,2066000
3037,欣興,4.3868,2097000
3665,貿聯-KY,4.2582,955000
3008,大立光,3.9663,420000
2454,聯發科技,3.8098,406000
6584,南俊國際,3.5363,2231000
3443,創意,3.2269,311000
6187,萬潤,3.0626,1220000
3711,日月光投資控股,2.6366,1629000
2303,聯電,2.6107,7000000
8299,群聯電子,2.3618,445000
6515,穎崴科技,2.2277,120000
2455,全新,2.1753,2753000
3661,世芯-KY,2.164,215000
8021,尖點,1.8696,1501000
6182,合晶,1.8558,4500000
6488,環球晶,1.2716,394000
7751,竑騰,1.1517,372000
3583,辛耘,1.1055,566000
3189,景碩科技,0.8363,440013
6139,亞翔,0.5229,250000
2337,旺宏,0.4607,1343000
3363,上詮,0.436,300000
6805,富世達,0.3804,109000
7734,印能科技,0.3795,56000
5289,宜鼎國際,0.3584,98000
3260,威剛科技,0.3509,358000
3264,欣銓科技,0.0404,72000
3491,昇達科,0.003,1000
