股票代號,股票名稱,權重(%),持有股數
2059,川湖科技,8.2098,293000
2330,台積電,7.8406,1406000
3017,奇鋐科技,7.3431,1002000
2383,台光電,6.0724,466000
3665,貿聯-KY,5.8628,1161000
3037,欣興,5.7185,2497000
2345,智邦科技,5.6145,1080000
8996,高力熱處理工業,4.7968,1630000
3008,大立光,4.4822,420000
2454,聯發科技,3.9284,406000
6223,旺矽科技,3.912,263000
3231,緯創資通,3.4567,7662000
6584,南俊國際,3.0502,2231000
2308,台達電,2.7283,632000
8021,尖點,2.635,2682000
2455,全新,2.421,2753000
1303,南亞,2.3568,5445000
3711,日月光投資控股,2.3353,1629000
1815,富喬工業,2.2394,10877000
3661,世芯-KY,2.063,215000
3443,創意,2.0299,160000
3189,景碩科技,1.6371,840013
4958,臻鼎-KY,1.0935,1000000
6669,緯穎科技服務,1.0703,77000
8046,南電,0.8347,300000
6515,穎崴科技,0.6487,42000
6139,亞翔,0.4608,250000
6805,富世達,0.4568,109000
7751,竑騰,0.4487,149000
2337,旺宏,0.4198,1343000
7734,印能科技,0.4168,56000
5289,宜鼎國際,0.3445,98000
3260,威剛科技,0.3353,358000
3583,辛耘,0.242,147000
5347,世界先進,0.2348,629000
3264,欣銓科技,0.038,72000
