股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,1116000,1116000,0,6.607,6.6187,0.0117,權重增加
2383,台光電,465000,465000,0,6.0396,6.1392,0.0996,權重增加
3037,欣興,2482000,2482000,0,5.9616,5.9674,0.0058,權重增加
8996,高力熱處理工業,1630000,1630000,0,5.1204,5.3349,0.2145,權重增加
3008,大立光,293000,293000,0,4.7578,4.8021,0.0443,權重增加
6223,旺矽科技,268000,268000,0,3.6395,3.7064,0.0669,權重增加
1815,富喬工業,11420868,11420868,0,3.4773,3.5834,0.1061,權重增加
3231,緯創資通,7245000,7245000,0,3.2388,3.3073,0.0685,權重增加
6584,南俊國際,2231000,2231000,0,2.9866,3.1129,0.1263,權重增加
8046,南電,968000,968000,0,2.5028,2.5727,0.0699,權重增加
3443,創意,164000,164000,0,2.4669,2.4699,0.003,權重增加
6669,緯穎科技服務,429675,429675,0,2.4347,2.4425,0.0078,權重增加
3189,景碩科技,844013,844013,0,1.6866,1.7073,0.0207,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.1949,1.2181,0.0232,權重增加
3653,健策,33000,33000,0,0.4617,0.4681,0.0064,權重增加
2376,技嘉,508000,508000,0,0.4314,0.4362,0.0048,權重增加
3081,聯亞,63000,63000,0,0.4308,0.4356,0.0048,權重增加
2360,致茂電子,76000,76000,0,0.4003,0.4039,0.0036,權重增加
5289,宜鼎國際,99952,99952,0,0.3115,0.3185,0.007,權重增加
3017,奇鋐科技,1001000,1001000,0,8.3692,8.3014,-0.0678,權重減少
2059,川湖科技,205000,205000,0,6.2416,6.0941,-0.1475,權重減少
3665,貿聯-KY,1161000,1161000,0,5.4146,5.357,-0.0576,權重減少
2345,智邦科技,1074000,1074000,0,5.0997,4.982,-0.1177,權重減少
1303,南亞,5445000,5445000,0,3.2104,3.1421,-0.0683,權重減少
8021,尖點,2682000,2682000,0,2.8386,2.7621,-0.0765,權重減少
2455,全新,2150000,2150000,0,2.7639,2.7248,-0.0391,權重減少
3661,世芯-KY,215000,215000,0,2.1067,1.9311,-0.1756,權重減少
2454,聯發科技,145000,145000,0,1.6538,1.636,-0.0178,權重減少
6515,穎崴科技,51000,51000,0,0.8867,0.8647,-0.022,權重減少
5274,信驊科技,11000,11000,0,0.497,0.4841,-0.0129,權重減少
3026,禾伸堂,261000,261000,0,0.5064,0.4778,-0.0286,權重減少
6213,聯茂,373000,373000,0,0.4677,0.4672,-0.0005,權重減少
2301,光寶科技,659000,659000,0,0.4634,0.4492,-0.0142,權重減少
2357,華碩,196000,196000,0,0.4684,0.4456,-0.0228,權重減少
6139,亞翔,250000,250000,0,0.4548,0.4361,-0.0187,權重減少
8150,南茂科技,1957000,1957000,0,0.4298,0.4175,-0.0123,權重減少
6187,萬潤,134000,134000,0,0.4144,0.4121,-0.0023,權重減少
2404,漢唐,155000,155000,0,0.397,0.3833,-0.0137,權重減少
3711,日月光投資控股,250000,250000,0,0.3926,0.3802,-0.0124,權重減少
6274,台燿,113000,113000,0,0.3809,0.3795,-0.0014,權重減少
5347,世界先進,629000,629000,0,0.2454,0.2437,-0.0017,權重減少
