股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.7119,1794000
2454,聯發科技,6.7997,736000
6669,緯穎科技服務,5.4516,1171225
6139,亞翔,5.3159,3721000
3105,穩懋,5.0328,5709000
2059,川湖科技,4.3814,180000
6531,愛普科技,4.0612,2040000
2360,致茂電子,3.5646,819000
6223,旺矽科技,3.4765,307000
3008,大立光,3.3818,252000
3491,昇達科,3.3644,1180000
2383,台光電,3.362,311000
4958,臻鼎-KY,3.1498,3158000
3017,奇鋐科技,2.5261,372000
2345,智邦科技,2.3587,621000
6488,環球晶,1.9793,1089000
2395,研華,1.9747,1454000
2301,光寶科技,1.8028,3230000
2455,全新,1.5949,1537000
2303,聯電,1.4565,5145000
3231,緯創資通,1.368,3660000
3583,辛耘,1.3618,960000
6214,精誠,1.3142,3460000
5274,信驊科技,1.2937,35900
2376,技嘉,1.2299,1749000
5483,中美晶,1.2189,3437000
2428,興勤電子工業,1.174,2285000
6274,台燿,1.1579,421000
3711,日月光投資控股,1.1282,906000
3265,台星科股份有限公司,1.1201,3369000
2467,志聖,1.1122,1000000
5425,台半,1.1108,6403000
3090,日電貿,1.0845,3302000
6239,力成科技,1.0506,1910000
2478,大毅,1.041,4360000
8996,高力熱處理工業,1.0237,382000
2377,微星,1.0123,3372000
6472,保瑞,0.8297,1032000
2486,一詮精密,0.769,1607000
5536,聖暉*,0.7664,455000
3529,力旺電子,0.4834,93000
6196,帆宣,0.313,304000
2885,元大金,0.3122,2213556
6672,騰輝電子-KY,0.3118,530000
2476,鉅祥,0.3045,1281000
3617,碩天,0.2819,577000
8070,長華*,0.2756,2792000
6640,均華,0.2734,116000
6446,藥華醫藥,0.1083,42000
6177,達麗,0.0186,194350
3443,創意,0.0123,1000
4441,振大環球,0.0013,4000
1519,華城電機,0.0009,660
8358,金居,0.0009,1000
2886,兆豐金,0.0001,1000
2881,富邦金融控股,0.0,250
